PostalCode,Town,Region,ShortCode,Area,Latitude,Longitude
25813,Poplar Grove,Illinois,IL,Boone,42.3594,-88.8428
25817,Mount Sterling,Illinois,IL,Brown,39.9803,-90.7414
25818,Timewell,Illinois,IL,Brown,40.0117,-90.8661
25820,Versailles,Illinois,IL,Brown,39.8883,-90.6741
25823,Arlington,Illinois,IL,Bureau,41.4437,-89.2219
25825,Buda,Illinois,IL,Bureau,41.314,-89.6795
25826,Bureau,Illinois,IL,Bureau,41.2894,-89.3686
25827,Cherry,Illinois,IL,Bureau,41.4264,-89.2126
25831,Dalzell,Illinois,IL,Bureau,41.3547,-89.1705
25832,Depue,Illinois,IL,Bureau,41.3092,-89.3252
25833,Dover,Illinois,IL,Bureau,41.4362,-89.396
25836,Kasbeer,Illinois,IL,Bureau,41.505,-89.4634
25837,Ladd,Illinois,IL,Bureau,41.3825,-89.219
25839,La Moille,Illinois,IL,Bureau,41.5376,-89.297
25840,Malden,Illinois,IL,Bureau,41.4245,-89.3693
25841,Manlius,Illinois,IL,Bureau,41.4555,-89.6697
25843,Mineral,Illinois,IL,Bureau,41.4036,-89.8201
25844,Neponset,Illinois,IL,Bureau,41.2905,-89.7944
25845,New Bedford,Illinois,IL,Bureau,41.5122,-89.7199
25846,Ohio,Illinois,IL,Bureau,41.5371,-89.4574
25848,Princeton,Illinois,IL,Bureau,41.3629,-89.427
25849,Seatonville,Illinois,IL,Bureau,41.3613,-89.2691
25851,Sheffield,Illinois,IL,Bureau,41.3949,-89.7115
25853,Spring Valley,Illinois,IL,Bureau,41.3279,-89.2042
25854,Tiskilwa,Illinois,IL,Bureau,41.2891,-89.508
25855,Van Orin,Illinois,IL,Bureau,41.55,-89.3534
25857,Walnut,Illinois,IL,Bureau,41.5394,-89.6092
25860,Wyanet,Illinois,IL,Bureau,41.3785,-89.5744
25862,Batchtown,Illinois,IL,Calhoun,39.0725,-90.6591
25864,Brussels,Illinois,IL,Calhoun,38.9495,-90.5887
25865,Golden Eagle,Illinois,IL,Calhoun,38.8961,-90.5602
25866,Hamburg,Illinois,IL,Calhoun,39.2235,-90.6995
25868,Hardin,Illinois,IL,Calhoun,39.1547,-90.624
25870,Kampsville,Illinois,IL,Calhoun,39.3064,-90.6269
25871,Michael,Illinois,IL,Calhoun,39.2353,-90.6235
25873,Mozier,Illinois,IL,Calhoun,39.2925,-90.7493
25875,Chadwick,Illinois,IL,Carroll,41.9962,-89.8963
25876,Lanark,Illinois,IL,Carroll,42.0935,-89.8247
25878,Milledgeville,Illinois,IL,Carroll,41.9674,-89.7801
25879,Mount Carroll,Illinois,IL,Carroll,42.1053,-89.9845
25880,Savanna,Illinois,IL,Carroll,42.0956,-90.1401
25882,Shannon,Illinois,IL,Carroll,42.161,-89.7481
25888,Thomson,Illinois,IL,Carroll,41.9816,-90.0844
25901,Arenzville,Illinois,IL,Cass,39.8979,-90.3636
25902,Ashland,Illinois,IL,Cass,39.9386,-90.0792
25904,Beardstown,Illinois,IL,Cass,40.0044,-90.4229
25906,Bluff Springs,Illinois,IL,Cass,39.9796,-90.3524
25907,Chandlerville,Illinois,IL,Cass,40.0374,-90.1163
25908,Virginia,Illinois,IL,Cass,39.9512,-90.2123
25909,Ludlow,Illinois,IL,Champaign,40.3747,-88.138
25911,Urbana,Illinois,IL,Champaign,40.1095,-88.2036
25913,Urbana,Illinois,IL,Champaign,40.0746,-88.1691
25915,Urbana,Illinois,IL,Champaign,40.1059,-88.2247
25916,Bondville,Illinois,IL,Champaign,40.1134,-88.3695
25917,Broadlands,Illinois,IL,Champaign,39.9142,-87.9948
25918,Champaign,Illinois,IL,Champaign,40.111,-88.2407
25919,Champaign,Illinois,IL,Champaign,40.1073,-88.2788
25920,Champaign,Illinois,IL,Champaign,40.1317,-88.2854
25921,Champaign,Illinois,IL,Champaign,40.1164,-88.2434
25922,Champaign,Illinois,IL,Champaign,40.1164,-88.2434
25927,Champaign,Illinois,IL,Champaign,40.1131,-88.3613
25928,Dewey,Illinois,IL,Champaign,40.3131,-88.277
25932,Fisher,Illinois,IL,Champaign,40.2991,-88.356
25936,Foosland,Illinois,IL,Champaign,40.3554,-88.4202
25938,Gifford,Illinois,IL,Champaign,40.3028,-88.0317
25942,Homer,Illinois,IL,Champaign,40.0346,-87.9627
25943,Ivesdale,Illinois,IL,Champaign,39.9502,-88.4451
25951,Longview,Illinois,IL,Champaign,39.9012,-88.0753
25958,Mahomet,Illinois,IL,Champaign,40.1964,-88.3928
25962,Ogden,Illinois,IL,Champaign,40.1401,-87.9665
25966,Penfield,Illinois,IL,Champaign,40.3101,-87.957
25969,Pesotum,Illinois,IL,Champaign,39.9151,-88.2743
25971,Philo,Illinois,IL,Champaign,40.0052,-88.1595
25972,Rantoul,Illinois,IL,Champaign,40.3107,-88.1462
25976,Royal,Illinois,IL,Champaign,40.1924,-87.9742
25977,Sadorus,Illinois,IL,Champaign,39.9613,-88.3447
25978,Saint Joseph,Illinois,IL,Champaign,40.1207,-88.0472
25979,Savoy,Illinois,IL,Champaign,40.0654,-88.2528
25981,Seymour,Illinois,IL,Champaign,40.107,-88.4267
25984,Sidney,Illinois,IL,Champaign,40.0232,-88.069
25985,Thomasboro,Illinois,IL,Champaign,40.2402,-88.183
25986,Tolono,Illinois,IL,Champaign,39.985,-88.2596
25989,Rosamond,Illinois,IL,Christian,39.3743,-89.1983
26003,Assumption,Illinois,IL,Christian,39.5095,-89.0398
26030,Bulpitt,Illinois,IL,Christian,39.5917,-89.424
26031,Edinburg,Illinois,IL,Christian,39.6612,-89.3779
26032,Kincaid,Illinois,IL,Christian,39.5838,-89.4185
26033,Morrisonville,Illinois,IL,Christian,39.4153,-89.4541
26034,Mount Auburn,Illinois,IL,Christian,39.769,-89.2489
26035,Owaneco,Illinois,IL,Christian,39.4775,-89.1951
26036,Palmer,Illinois,IL,Christian,39.4699,-89.3733
26037,Pana,Illinois,IL,Christian,39.3971,-89.1048
26038,Stonington,Illinois,IL,Christian,39.6405,-89.1913
26039,Taylorville,Illinois,IL,Christian,39.5489,-89.2945
26040,Tovey,Illinois,IL,Christian,39.588,-89.4495
26041,Casey,Illinois,IL,Clark,39.3017,-87.9913
26047,Dennison,Illinois,IL,Clark,39.449,-87.5867
26050,Marshall,Illinois,IL,Clark,39.422,-87.6923
26055,Martinsville,Illinois,IL,Clark,39.3174,-87.8707
26056,Westfield,Illinois,IL,Clark,39.4564,-87.9961
26058,West Union,Illinois,IL,Clark,39.2402,-87.6512
26059,Ingraham,Illinois,IL,Clay,38.8284,-88.3204
26060,Clay City,Illinois,IL,Clay,38.6695,-88.3516
26062,Flora,Illinois,IL,Clay,38.6703,-88.4919
26070,Louisville,Illinois,IL,Clay,38.7718,-88.5065
26074,Sailor Springs,Illinois,IL,Clay,38.7639,-88.3631
26075,Xenia,Illinois,IL,Clay,38.6359,-88.6348
26101,Albers,Illinois,IL,Clinton,38.532,-89.6202
26102,Aviston,Illinois,IL,Clinton,38.6089,-89.6034
26103,Bartelso,Illinois,IL,Clinton,38.5385,-89.4578
26104,Beckemeyer,Illinois,IL,Clinton,38.6058,-89.4319
26105,Breese,Illinois,IL,Clinton,38.6188,-89.5284
26106,Carlyle,Illinois,IL,Clinton,38.6066,-89.3805
26120,Germantown,Illinois,IL,Clinton,38.5487,-89.5413
26121,Hoffman,Illinois,IL,Clinton,38.5408,-89.2661
26133,Huey,Illinois,IL,Clinton,38.6018,-89.2915
26134,Keyesport,Illinois,IL,Clinton,38.7769,-89.2975
26136,New Baden,Illinois,IL,Clinton,38.5315,-89.6922
26137,New Memphis,Illinois,IL,Clinton,38.4857,-89.6816
26138,Trenton,Illinois,IL,Clinton,38.6191,-89.6447
26141,Ashmore,Illinois,IL,Coles,39.5254,-88.0341
26142,Charleston,Illinois,IL,Coles,39.4869,-88.1761
26143,Humboldt,Illinois,IL,Coles,39.6012,-88.3141
26146,Mattoon,Illinois,IL,Coles,39.4802,-88.3762
26147,Oakland,Illinois,IL,Coles,39.6516,-88.0253
26148,Lerna,Illinois,IL,Coles,39.3958,-88.253
26149,Trilla,Illinois,IL,Coles,39.3938,-88.3488
26150,Arlington Heights,Illinois,IL,Cook,42.112,-87.9792
26151,Arlington Heights,Illinois,IL,Cook,42.0639,-87.9856
26152,Arlington Heights,Illinois,IL,Cook,42.0884,-87.9806
26155,Elk Grove Village,Illinois,IL,Cook,42.0076,-87.9931
26159,Rolling Meadows,Illinois,IL,Cook,42.073,-88.0191
26160,Elk Grove Village,Illinois,IL,Cook,42.0039,-87.9703
26161,Des Plaines,Illinois,IL,Cook,42.0467,-87.8859
26162,Des Plaines,Illinois,IL,Cook,42.0288,-87.8944
26164,Des Plaines,Illinois,IL,Cook,42.0155,-87.8687
26167,Des Plaines,Illinois,IL,Cook,42.0243,-87.9071
26169,Glencoe,Illinois,IL,Cook,42.1333,-87.7615
26170,Glenview,Illinois,IL,Cook,42.0758,-87.8223
26175,Glenview,Illinois,IL,Cook,42.0698,-87.7878
26178,Golf,Illinois,IL,Cook,42.058,-87.7916
26180,Palatine,Illinois,IL,Cook,42.098,-88.0141
26181,Kenilworth,Illinois,IL,Cook,42.0884,-87.7165
26184,Morton Grove,Illinois,IL,Cook,42.0431,-87.7899
26187,Palatine,Illinois,IL,Cook,42.098,-88.0141
26201,Mount Prospect,Illinois,IL,Cook,42.0624,-87.9377
26202,Northbrook,Illinois,IL,Cook,42.1254,-87.8465
26203,Northbrook,Illinois,IL,Cook,42.1275,-87.829
26205,Palatine,Illinois,IL,Cook,42.1139,-88.0429
26206,Park Ridge,Illinois,IL,Cook,42.0122,-87.8417
26208,Prospect Heights,Illinois,IL,Cook,42.1058,-87.9395
26209,Palatine,Illinois,IL,Cook,42.1458,-88.023
26210,Skokie,Illinois,IL,Cook,42.0362,-87.7328
26215,Skokie,Illinois,IL,Cook,42.0345,-87.7541
26217,Palatine,Illinois,IL,Cook,42.1103,-88.0342
26218,Techny,Illinois,IL,Cook,42.1164,-87.8121
26219,Wheeling,Illinois,IL,Cook,42.134,-87.9341
26222,Wilmette,Illinois,IL,Cook,42.0765,-87.7246
26224,Winnetka,Illinois,IL,Cook,42.1054,-87.7535
26228,Palatine,Illinois,IL,Cook,42.1103,-88.0342
26229,Palatine,Illinois,IL,Cook,42.1103,-88.0342
26230,Bartlett,Illinois,IL,Cook,41.9794,-88.2063
26234,Bellwood,Illinois,IL,Cook,41.8825,-87.8786
26236,Streamwood,Illinois,IL,Cook,42.0225,-88.169
26237,Forest Park,Illinois,IL,Cook,41.8744,-87.8106
26238,Franklin Park,Illinois,IL,Cook,41.9339,-87.8734
26241,Hines,Illinois,IL,Cook,41.8623,-87.8355
26250,Maywood,Illinois,IL,Cook,41.8793,-87.8433
26253,Westchester,Illinois,IL,Cook,41.8524,-87.8845
26254,Broadview,Illinois,IL,Cook,41.8577,-87.8562
26257,Schaumburg,Illinois,IL,Cook,42.0334,-88.0834
26259,Melrose Park,Illinois,IL,Cook,41.9003,-87.8581
26260,Melrose Park,Illinois,IL,Cook,41.9006,-87.8567
26261,Hillside,Illinois,IL,Cook,41.8725,-87.9016
26263,Berkeley,Illinois,IL,Cook,41.8888,-87.909
26264,Melrose Park,Illinois,IL,Cook,41.9214,-87.8924
26266,Stone Park,Illinois,IL,Cook,41.903,-87.8811
26267,Schaumburg,Illinois,IL,Cook,42.0334,-88.0834
26268,Hoffman Estates,Illinois,IL,Cook,42.0493,-88.1065
26269,River Grove,Illinois,IL,Cook,41.9279,-87.8387
26270,Schaumburg,Illinois,IL,Cook,42.0581,-88.0482
26271,Schiller Park,Illinois,IL,Cook,41.9563,-87.8692
26273,Hoffman Estates,Illinois,IL,Cook,42.0793,-88.2237
26275,Hoffman Estates,Illinois,IL,Cook,42.0428,-88.0798
26276,Schaumburg,Illinois,IL,Cook,42.0144,-88.0935
26278,Schaumburg,Illinois,IL,Cook,42.0289,-88.1167
26280,Schaumburg,Illinois,IL,Cook,42.0764,-88.1093
26282,Schaumburg,Illinois,IL,Cook,42.0564,-88.0725
26283,Evanston,Illinois,IL,Cook,42.0546,-87.6943
26285,Evanston,Illinois,IL,Cook,42.0302,-87.6865
26287,Evanston,Illinois,IL,Cook,42.0485,-87.7176
26288,Evanston,Illinois,IL,Cook,42.0411,-87.6901
26289,Evanston,Illinois,IL,Cook,42.0586,-87.6845
26291,Evanston,Illinois,IL,Cook,42.0497,-87.6794
26292,Oak Park,Illinois,IL,Cook,41.8886,-87.7986
26293,Oak Park,Illinois,IL,Cook,41.8925,-87.7895
26294,Oak Park,Illinois,IL,Cook,41.885,-87.7845
26296,Oak Park,Illinois,IL,Cook,41.8725,-87.7877
26298,River Forest,Illinois,IL,Cook,41.8951,-87.8159
26301,Berwyn,Illinois,IL,Cook,41.8347,-87.7914
26302,Blue Island,Illinois,IL,Cook,41.6582,-87.6795
26306,Calumet City,Illinois,IL,Cook,41.6153,-87.5483
26320,Chicago Heights,Illinois,IL,Cook,41.5087,-87.5904
26321,Chicago Heights,Illinois,IL,Cook,41.5061,-87.6356
26323,Chicago Ridge,Illinois,IL,Cook,41.7017,-87.7774
26325,Crestwood,Illinois,IL,Cook,41.6446,-87.7415
26327,Dolton,Illinois,IL,Cook,41.6257,-87.598
26330,Flossmoor,Illinois,IL,Cook,41.5406,-87.6837
26335,Glenwood,Illinois,IL,Cook,41.5467,-87.6126
26337,Harvey,Illinois,IL,Cook,41.6103,-87.6534
26338,Hazel Crest,Illinois,IL,Cook,41.5738,-87.6849
26339,Homewood,Illinois,IL,Cook,41.5556,-87.6616
26342,Lansing,Illinois,IL,Cook,41.566,-87.5446
26343,Matteson,Illinois,IL,Cook,41.5102,-87.7406
26346,Midlothian,Illinois,IL,Cook,41.635,-87.7362
26347,Oak Forest,Illinois,IL,Cook,41.6077,-87.7542
26348,Oak Lawn,Illinois,IL,Cook,41.7143,-87.7516
26349,Oak Lawn,Illinois,IL,Cook,41.8119,-87.6873
26351,Bridgeview,Illinois,IL,Cook,41.7431,-87.8066
26354,Hometown,Illinois,IL,Cook,41.7311,-87.7315
26361,Hickory Hills,Illinois,IL,Cook,41.7262,-87.8289
26362,Justice,Illinois,IL,Cook,41.7447,-87.8346
26366,Burbank,Illinois,IL,Cook,41.7447,-87.7699
26369,Olympia Fields,Illinois,IL,Cook,41.5134,-87.6742
26372,Orland Park,Illinois,IL,Cook,41.6194,-87.8423
26374,Palos Heights,Illinois,IL,Cook,41.6621,-87.7927
26376,Palos Park,Illinois,IL,Cook,41.6624,-87.8521
26377,Palos Hills,Illinois,IL,Cook,41.7004,-87.8263
26378,Park Forest,Illinois,IL,Cook,41.479,-87.6828
26384,Orland Park,Illinois,IL,Cook,41.6018,-87.8899
26385,Posen,Illinois,IL,Cook,41.6277,-87.6872
26386,Richton Park,Illinois,IL,Cook,41.4819,-87.7238
26404,Robbins,Illinois,IL,Cook,41.6423,-87.7089
26405,South Holland,Illinois,IL,Cook,41.5979,-87.5938
26408,Steger,Illinois,IL,Cook,41.4686,-87.6386
26410,Thornton,Illinois,IL,Cook,41.5727,-87.6078
26411,Tinley Park,Illinois,IL,Cook,41.5825,-87.805
26412,Country Club Hills,Illinois,IL,Cook,41.5637,-87.7247
26415,Willow Springs,Illinois,IL,Cook,41.7364,-87.8786
26416,Worth,Illinois,IL,Cook,41.6895,-87.7863
26419,Bedford Park,Illinois,IL,Cook,41.8119,-87.6873
26421,Summit Argo,Illinois,IL,Cook,41.7801,-87.824
26422,Brookfield,Illinois,IL,Cook,41.8217,-87.8492
26424,La Grange,Illinois,IL,Cook,41.7842,-87.8689
26425,La Grange Park,Illinois,IL,Cook,41.8318,-87.874
26426,Lyons,Illinois,IL,Cook,41.813,-87.8236
26430,Riverside,Illinois,IL,Cook,41.8379,-87.8213
26431,Western Springs,Illinois,IL,Cook,41.8049,-87.8995
26434,Chicago,Illinois,IL,Cook,41.8858,-87.6181
26435,Chicago,Illinois,IL,Cook,41.8829,-87.6321
26436,Chicago,Illinois,IL,Cook,41.8798,-87.6285
26437,Chicago,Illinois,IL,Cook,41.8785,-87.633
26438,Chicago,Illinois,IL,Cook,41.8713,-87.6277
26440,Chicago,Illinois,IL,Cook,41.8868,-87.6386
26443,Chicago,Illinois,IL,Cook,41.8721,-87.6578
26444,Chicago,Illinois,IL,Cook,41.8515,-87.6694
26447,Chicago,Illinois,IL,Cook,41.8097,-87.6533
26448,Chicago,Illinois,IL,Cook,41.9033,-87.6336
26451,Chicago,Illinois,IL,Cook,41.8971,-87.6223
26452,Chicago,Illinois,IL,Cook,41.8805,-87.6873
26456,Chicago,Illinois,IL,Cook,41.9543,-87.6575
26463,Chicago,Illinois,IL,Cook,41.9229,-87.6483
26501,Chicago,Illinois,IL,Cook,41.8022,-87.6006
26502,Chicago,Illinois,IL,Cook,41.8426,-87.6306
26504,Chicago,Illinois,IL,Cook,41.7257,-87.556
26505,Chicago,Illinois,IL,Cook,41.9464,-87.7042
26506,Chicago,Illinois,IL,Cook,41.7458,-87.6054
26507,Chicago,Illinois,IL,Cook,41.7411,-87.6543
26508,Chicago,Illinois,IL,Cook,41.775,-87.6421
26519,Chicago,Illinois,IL,Cook,41.9019,-87.6779
26520,Chicago,Illinois,IL,Cook,41.849,-87.7157
26521,Chicago,Illinois,IL,Cook,41.8804,-87.7223
26524,Chicago,Illinois,IL,Cook,41.9703,-87.7042
26525,Chicago,Illinois,IL,Cook,42.0095,-87.6689
26527,Chicago,Illinois,IL,Cook,41.6934,-87.6243
26531,Chicago,Illinois,IL,Cook,41.7781,-87.7069
26534,Chicago,Illinois,IL,Cook,41.9699,-87.7603
26537,Chicago,Illinois,IL,Cook,41.9951,-87.8082
26541,Chicago,Illinois,IL,Cook,41.8093,-87.7052
26542,Chicago,Illinois,IL,Cook,41.6642,-87.5612
26543,Chicago,Illinois,IL,Cook,41.9463,-87.8061
26544,Chicago,Illinois,IL,Cook,41.776,-87.6674
26546,Chicago,Illinois,IL,Cook,41.7813,-87.6051
26547,Chicago,Illinois,IL,Cook,41.7814,-87.7705
26554,Chicago,Illinois,IL,Cook,41.9202,-87.7535
26555,Chicago,Illinois,IL,Cook,41.9719,-87.6624
26559,Chicago,Illinois,IL,Cook,41.9453,-87.7474
26560,Chicago,Illinois,IL,Cook,41.9008,-87.6528
26561,Chicago,Illinois,IL,Cook,41.6996,-87.6628
26562,Chicago,Illinois,IL,Cook,41.8829,-87.7582
26563,Chicago,Illinois,IL,Cook,42.0086,-87.6947
26566,Chicago,Illinois,IL,Cook,41.993,-87.7596
26568,Chicago,Illinois,IL,Cook,41.9209,-87.7043
26570,Chicago,Illinois,IL,Cook,41.762,-87.5703
26571,Chicago,Illinois,IL,Cook,41.9025,-87.7393
26572,Chicago,Illinois,IL,Cook,41.7454,-87.7135
26574,Chicago,Illinois,IL,Cook,41.8196,-87.6126
26575,Chicago,Illinois,IL,Cook,41.8923,-87.6373
26576,Chicago,Illinois,IL,Cook,41.6948,-87.7038
26578,Chicago,Illinois,IL,Cook,41.9735,-87.8658
26581,Chicago,Illinois,IL,Cook,41.9399,-87.6528
26582,Chicago,Illinois,IL,Cook,41.9972,-87.7166
26585,Chicago,Illinois,IL,Cook,41.9909,-87.6629
26586,Chicago,Illinois,IL,Cook,41.8814,-87.643
26587,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26588,Chicago,Illinois,IL,Cook,41.85,-87.6501
26590,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26591,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26601,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26610,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26611,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26615,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26617,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26619,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26621,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26623,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26624,Chicago,Illinois,IL,Cook,41.837,-87.685
26627,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26629,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26631,Chicago,Illinois,IL,Cook,41.8756,-87.6378
26636,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26638,Chicago,Illinois,IL,Cook,41.8724,-87.6688
26651,Chicago,Illinois,IL,Cook,41.8745,-87.6353
26656,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26660,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26662,Chicago,Illinois,IL,Cook,41.85,-87.6501
26667,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26671,Chicago,Illinois,IL,Cook,41.8839,-87.6317
26675,Chicago,Illinois,IL,Cook,41.8684,-87.6649
26676,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26678,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26679,Chicago,Illinois,IL,Cook,41.8119,-87.6873
26680,Harwood Heights,Illinois,IL,Cook,41.9643,-87.8162
26681,Elmwood Park,Illinois,IL,Cook,41.9232,-87.8185
26684,Lincolnwood,Illinois,IL,Cook,42.008,-87.7361
26690,Niles,Illinois,IL,Cook,42.0312,-87.8112
26691,Alsip,Illinois,IL,Cook,41.6721,-87.7357
26704,Cicero,Illinois,IL,Cook,41.8378,-87.7602
26705,Evergreen Park,Illinois,IL,Cook,41.722,-87.7024
26707,Riverdale,Illinois,IL,Cook,41.6496,-87.6301
26710,Annapolis,Illinois,IL,Crawford,39.1179,-87.8029
26711,Flat Rock,Illinois,IL,Crawford,38.9096,-87.6837
26714,Hutsonville,Illinois,IL,Crawford,39.1064,-87.6695
26716,Oblong,Illinois,IL,Crawford,39.001,-87.895
26717,Palestine,Illinois,IL,Crawford,39.0028,-87.6157
26719,Robinson,Illinois,IL,Crawford,39.007,-87.7484
26720,Stoy,Illinois,IL,Crawford,38.9898,-87.8396
26722,West York,Illinois,IL,Crawford,39.1938,-87.7131
26726,Greenup,Illinois,IL,Cumberland,39.274,-88.1246
26731,Janesville,Illinois,IL,Cumberland,39.3743,-88.2445
26739,Jewett,Illinois,IL,Cumberland,39.2076,-88.2474
26743,Neoga,Illinois,IL,Cumberland,39.322,-88.4503
26750,Toledo,Illinois,IL,Cumberland,39.2772,-88.2468
26753,Clare,Illinois,IL,DeKalb,42.0086,-88.8306
26755,Cortland,Illinois,IL,DeKalb,41.92,-88.6887
26757,Dekalb,Illinois,IL,DeKalb,41.9008,-88.7548
26761,Esmond,Illinois,IL,DeKalb,42.0225,-88.9439
26763,Genoa,Illinois,IL,DeKalb,42.0981,-88.6908
26764,Kingston,Illinois,IL,DeKalb,42.1057,-88.7695
26767,Kirkland,Illinois,IL,DeKalb,42.1014,-88.8685
26801,Malta,Illinois,IL,DeKalb,41.9183,-88.8688
26802,Sycamore,Illinois,IL,DeKalb,41.9911,-88.6928
26804,Hinckley,Illinois,IL,DeKalb,41.7691,-88.6448
26807,Sandwich,Illinois,IL,DeKalb,41.6353,-88.6393
26808,Shabbona,Illinois,IL,DeKalb,41.7638,-88.8752
26810,Somonauk,Illinois,IL,DeKalb,41.6383,-88.6816
26812,Waterman,Illinois,IL,DeKalb,41.7504,-88.7754
26814,Clinton,Illinois,IL,De Witt,40.1487,-88.9627
26815,Dewitt,Illinois,IL,De Witt,40.1848,-88.7637
26817,Kenney,Illinois,IL,De Witt,40.0967,-89.0859
26818,Lane,Illinois,IL,De Witt,40.1235,-88.8597
26823,Wapella,Illinois,IL,De Witt,40.2323,-88.9673
26833,Waynesville,Illinois,IL,De Witt,40.2437,-89.1143
26836,Farmer City,Illinois,IL,De Witt,40.2447,-88.6634
26838,Weldon,Illinois,IL,De Witt,40.1177,-88.7531
26845,Arcola,Illinois,IL,Douglas,39.687,-88.3037
26847,Arthur,Illinois,IL,Douglas,39.7077,-88.4555
26851,Atwood,Illinois,IL,Douglas,39.8044,-88.4494
26852,Camargo,Illinois,IL,Douglas,39.8,-88.1468
26855,Hindsboro,Illinois,IL,Douglas,39.7018,-88.1486
26865,Murdock,Illinois,IL,Douglas,39.8009,-88.0784
26866,Newman,Illinois,IL,Douglas,39.7848,-88.0001
26884,Tuscola,Illinois,IL,Douglas,39.7995,-88.2816
26886,Villa Grove,Illinois,IL,Douglas,39.8687,-88.1616
27006,Addison,Illinois,IL,DuPage,41.9335,-88.0054
27007,Bensenville,Illinois,IL,DuPage,41.955,-87.9401
27009,Bensenville,Illinois,IL,DuPage,41.9501,-87.945
27010,Bloomingdale,Illinois,IL,DuPage,41.9483,-88.0782
27011,Carol Stream,Illinois,IL,DuPage,41.9125,-88.1348
27012,Bloomingdale,Illinois,IL,DuPage,41.8397,-88.0887
27013,Elmhurst,Illinois,IL,DuPage,41.8927,-87.941
27014,Carol Stream,Illinois,IL,DuPage,41.8397,-88.0887
27016,Carol Stream,Illinois,IL,DuPage,41.8397,-88.0887
27017,Hanover Park,Illinois,IL,DuPage,41.9995,-88.1451
27018,Glen Ellyn,Illinois,IL,DuPage,41.8661,-88.0648
27019,Glen Ellyn,Illinois,IL,DuPage,41.8775,-88.067
27020,Glendale Heights,Illinois,IL,DuPage,41.9205,-88.0793
27021,Itasca,Illinois,IL,DuPage,41.972,-88.0202
27022,Lombard,Illinois,IL,DuPage,41.8721,-88.016
27023,Medinah,Illinois,IL,DuPage,41.9814,-88.0512
27024,Roselle,Illinois,IL,DuPage,41.9798,-88.0857
27025,Villa Park,Illinois,IL,DuPage,41.8799,-87.9782
27027,Wayne,Illinois,IL,DuPage,41.9525,-88.2536
27028,West Chicago,Illinois,IL,DuPage,41.8886,-88.2022
27030,West Chicago,Illinois,IL,DuPage,41.8848,-88.204
27031,Wheaton,Illinois,IL,DuPage,41.8724,-88.1123
27040,Carol Stream,Illinois,IL,DuPage,41.9178,-88.137
27041,Wheaton,Illinois,IL,DuPage,41.8397,-88.0887
27042,Winfield,Illinois,IL,DuPage,41.8744,-88.1516
27043,Wood Dale,Illinois,IL,DuPage,41.9602,-87.981
27045,Carol Stream,Illinois,IL,DuPage,41.9125,-88.1348
27046,Carol Stream,Illinois,IL,DuPage,41.8397,-88.0887
27047,Wood Dale,Illinois,IL,DuPage,41.9545,-87.9377
27048,Lemont,Illinois,IL,DuPage,41.7074,-87.9756
27049,Aurora,Illinois,IL,DuPage,41.7523,-88.2453
27050,Clarendon Hills,Illinois,IL,DuPage,41.7965,-87.9569
27051,Downers Grove,Illinois,IL,DuPage,41.8034,-88.0138
27052,Downers Grove,Illinois,IL,DuPage,41.7602,-88.0159
27053,Woodridge,Illinois,IL,DuPage,41.7518,-88.0489
27054,Eola,Illinois,IL,DuPage,41.7775,-88.2428
27055,Hinsdale,Illinois,IL,DuPage,41.8001,-87.9287
27094,Hinsdale,Illinois,IL,DuPage,41.8397,-88.0887
27098,Oak Brook,Illinois,IL,DuPage,41.8371,-87.9638
27099,Willowbrook,Illinois,IL,DuPage,41.7447,-87.9334
27101,Lisle,Illinois,IL,DuPage,41.7862,-88.0879
27102,Naperville,Illinois,IL,DuPage,41.7662,-88.141
27103,Warrenville,Illinois,IL,DuPage,41.828,-88.1921
27104,Westmont,Illinois,IL,DuPage,41.7728,-87.9757
27105,Darien,Illinois,IL,DuPage,41.7434,-87.9805
27106,Naperville,Illinois,IL,DuPage,41.7895,-88.169
27107,Naperville,Illinois,IL,DuPage,41.7328,-88.1282
27108,Naperville,Illinois,IL,DuPage,41.8397,-88.0887
27109,Naperville,Illinois,IL,DuPage,41.7859,-88.1473
27110,Aurora,Illinois,IL,DuPage,41.8122,-88.2172
27111,Aurora,Illinois,IL,DuPage,41.7606,-88.3201
27113,Aurora,Illinois,IL,DuPage,41.8397,-88.0887
